strategy,hardware,offload_split,offload_frac,disk_frac,mean_latency_ms,total_time_s,prefill_time_s,accuracy
full_cache,TPU_v7,1.0/0.0/0.0,0.0,0.0,1.747267298006138,0.8316969835127386,0.0017450169598231323,77.0
full_cache,TPU_v7,0.7/0.3/0.0,0.3,0.0,1.7466612188405566,0.8314090959090875,0.0017450169598231323,77.0
full_cache,TPU_v7,0.5/0.5/0.0,0.5,0.0,1.7462534018433928,0.8312153828354347,0.0017450169598231323,77.0
full_cache,Gaudi_3,1.0/0.0/0.0,0.0,0.0,3.48036756386628,1.6566504779699684,0.003475885133485536,77.0
full_cache,Gaudi_3,0.7/0.3/0.0,0.3,0.0,3.5226873128885563,1.6767523587555497,0.003475885133485536,77.0
full_cache,Gaudi_3,0.5/0.5/0.0,0.5,0.0,3.5381273100759363,1.6840863574195553,0.003475885133485536,77.0
full_cache,Gaudi_3,0.3/0.3/0.4,0.3,0.4,4.747242959430852,2.25841629086314,0.003475885133485536,77.0
full_cache,Gaudi_3,0.5/0.0/0.5,0.0,0.5,5.008698526859962,2.3826076853919673,0.003475885133485536,77.0
full_cache,M4_Max,1.0/0.0/0.0,0.0,0.0,24.150946201422276,11.533180191971233,0.06148074629565217,77.0
full_cache,M4_Max,0.7/0.3/0.0,0.3,0.0,24.142568899713226,11.529200973659435,0.06148074629565217,77.0
full_cache,M4_Max,0.5/0.5/0.0,0.5,0.0,24.136932002388033,11.526523447429968,0.06148074629565217,77.0
full_cache,Snapdragon_X_Elite,1.0/0.0/0.0,0.0,0.0,96.95894577923943,46.17846073773003,0.12296149259130434,77.0
full_cache,Snapdragon_X_Elite,0.7/0.3/0.0,0.3,0.0,96.92531337678986,46.162485346566484,0.12296149259130434,77.0
full_cache,Snapdragon_X_Elite,0.5/0.5/0.0,0.5,0.0,96.90268289194019,46.15173586626289,0.12296149259130434,77.0
full_cache_int8,A100_80GB,1.0/0.0/0.0,0.0,0.0,6.434943785792903,3.063028685748577,0.006430387496948242,76.5
full_cache_int8,A100_80GB,0.7/0.3/0.0,0.3,0.0,6.434943785792903,3.063028685748577,0.006430387496948242,76.5
full_cache_int8,A100_80GB,0.5/0.5/0.0,0.5,0.0,6.434943785792903,3.063028685748577,0.006430387496948242,76.5
full_cache_int8,A100_80GB,0.3/0.3/0.4,0.3,0.4,6.434943785792903,3.063028685748577,0.006430387496948242,76.5
full_cache_int8,A100_80GB,0.5/0.0/0.5,0.0,0.5,6.434943785792903,3.063028685748577,0.006430387496948242,76.5
full_cache_int8,H100_SXM,1.0/0.0/0.0,0.0,0.0,3.8417574840554645,1.8286738422379565,0.0038390373116108907,76.5
full_cache_int8,H100_SXM,0.7/0.3/0.0,0.3,0.0,3.8417574840554645,1.8286738422379565,0.0038390373116108907,76.5
full_cache_int8,H100_SXM,0.5/0.5/0.0,0.5,0.0,3.8417574840554645,1.8286738422379565,0.0038390373116108907,76.5
full_cache_int8,H100_SXM,0.3/0.3/0.4,0.3,0.4,3.8417574840554645,1.8286738422379565,0.0038390373116108907,76.5
full_cache_int8,H100_SXM,0.5/0.0/0.5,0.0,0.5,3.8417574840554645,1.8286738422379565,0.0038390373116108907,76.5
full_cache_int8,H200,1.0/0.0/0.0,0.0,0.0,2.6812265774137094,1.2762619523952405,0.0026793281237284345,76.5
full_cache_int8,H200,0.7/0.3/0.0,0.3,0.0,2.6812265774137094,1.2762619523952405,0.0026793281237284345,76.5
full_cache_int8,H200,0.5/0.5/0.0,0.5,0.0,2.6812265774137094,1.2762619523952405,0.0026793281237284345,76.5
full_cache_int8,H200,0.3/0.3/0.4,0.3,0.4,2.6812265774137094,1.2762619523952405,0.0026793281237284345,76.5
full_cache_int8,H200,0.5/0.0/0.5,0.0,0.5,2.6812265774137094,1.2762619523952405,0.0026793281237284345,76.5
full_cache_int8,B200,1.0/0.0/0.0,0.0,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B200,0.7/0.3/0.0,0.3,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B200,0.5/0.5/0.0,0.5,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B200,0.3/0.3/0.4,0.3,0.4,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B200,0.5/0.0/0.5,0.0,0.5,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B300,1.0/0.0/0.0,0.0,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B300,0.7/0.3/0.0,0.3,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B300,0.5/0.5/0.0,0.5,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B300,0.3/0.3/0.4,0.3,0.4,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,B300,0.5/0.0/0.5,0.0,0.5,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,L40S,1.0/0.0/0.0,0.0,0.0,15.253200084842437,7.260512440292923,0.015242399992766205,76.5
full_cache_int8,L40S,0.7/0.3/0.0,0.3,0.0,15.253200084842437,7.260512440292923,0.015242399992766205,76.5
full_cache_int8,L40S,0.5/0.5/0.0,0.5,0.0,15.253200084842437,7.260512440292923,0.015242399992766205,76.5
full_cache_int8,L40S,0.3/0.3/0.4,0.3,0.4,15.253200084842437,7.260512440292923,0.015242399992766205,76.5
full_cache_int8,L40S,0.5/0.0/0.5,0.0,0.5,15.253200084842437,7.260512440292923,0.015242399992766205,76.5
full_cache_int8,RTX_5090,1.0/0.0/0.0,0.0,0.0,7.189881324908271,3.422378419830812,0.007184790499383511,76.5
full_cache_int8,RTX_5090,0.7/0.3/0.0,0.3,0.0,7.189881324908271,3.422378419830812,0.007184790499383511,76.5
full_cache_int8,RTX_5090,0.5/0.5/0.0,0.5,0.0,7.189881324908271,3.422378419830812,0.007184790499383511,76.5
full_cache_int8,RTX_5090,0.3/0.3/0.4,0.3,0.4,7.189881324908271,3.422378419830812,0.007184790499383511,76.5
full_cache_int8,RTX_5090,0.5/0.0/0.5,0.0,0.5,7.189881324908271,3.422378419830812,0.007184790499383511,76.5
full_cache_int8,MI300X,1.0/0.0/0.0,0.0,0.0,2.4282806738841143,1.1558598814145573,0.0024265613196031103,76.5
full_cache_int8,MI300X,0.7/0.3/0.0,0.3,0.0,2.4282806738841143,1.1558598814145573,0.0024265613196031103,76.5
full_cache_int8,MI300X,0.5/0.5/0.0,0.5,0.0,2.4282806738841143,1.1558598814145573,0.0024265613196031103,76.5
full_cache_int8,MI300X,0.3/0.3/0.4,0.3,0.4,2.4282806738841143,1.1558598814145573,0.0024265613196031103,76.5
full_cache_int8,MI300X,0.5/0.0/0.5,0.0,0.5,2.4282806738841143,1.1558598814145573,0.0024265613196031103,76.5
full_cache_int8,MI325X,1.0/0.0/0.0,0.0,0.0,2.1449812619309676,1.0210095619161923,0.0021434624989827475,76.5
full_cache_int8,MI325X,0.7/0.3/0.0,0.3,0.0,2.1449812619309676,1.0210095619161923,0.0021434624989827475,76.5
full_cache_int8,MI325X,0.5/0.5/0.0,0.5,0.0,2.1449812619309676,1.0210095619161923,0.0021434624989827475,76.5
full_cache_int8,MI325X,0.3/0.3/0.4,0.3,0.4,2.1449812619309676,1.0210095619161923,0.0021434624989827475,76.5
full_cache_int8,MI325X,0.5/0.0/0.5,0.0,0.5,2.1449812619309676,1.0210095619161923,0.0021434624989827475,76.5
full_cache_int8,MI350X,1.0/0.0/0.0,0.0,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,MI350X,0.7/0.3/0.0,0.3,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,MI350X,0.5/0.5/0.0,0.5,0.0,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,MI350X,0.3/0.3/0.4,0.3,0.4,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,MI350X,0.5/0.0/0.5,0.0,0.5,1.6087359464482258,0.7657571714371443,0.0016075968742370605,76.5
full_cache_int8,TPU_v5e,1.0/0.0/0.0,0.0,0.0,16.07166447963886,7.6501009126988855,0.01606028487042683,76.5
full_cache_int8,TPU_v5e,0.7/0.3/0.0,0.3,0.0,16.07166447963886,7.6501009126988855,0.01606028487042683,76.5
full_cache_int8,TPU_v5e,0.5/0.5/0.0,0.5,0.0,16.07166447963886,7.6501009126988855,0.01606028487042683,76.5
full_cache_int8,TPU_v6e,1.0/0.0/0.0,0.0,0.0,8.03583223981943,3.8250504563494427,0.008030142435213414,76.5
full_cache_int8,TPU_v6e,0.7/0.3/0.0,0.3,0.0,8.03583223981943,3.8250504563494427,0.008030142435213414,76.5
full_cache_int8,TPU_v6e,0.5/0.5/0.0,0.5,0.0,8.03583223981943,3.8250504563494427,0.008030142435213414,76.5
full_cache_int8,TPU_v7,1.0/0.0/0.0,0.0,0.0,1.7462534018433928,0.8312153828354347,0.0017450169598231323,76.5
full_cache_int8,TPU_v7,0.7/0.3/0.0,0.3,0.0,1.7462534018433928,0.8312153828354347,0.0017450169598231323,76.5
full_cache_int8,TPU_v7,0.5/0.5/0.0,0.5,0.0,1.7462534018433928,0.8312153828354347,0.0017450169598231323,76.5
full_cache_int8,Gaudi_3,1.0/0.0/0.0,0.0,0.0,3.478347992320488,1.6556911814857174,0.003475885133485536,76.5
full_cache_int8,Gaudi_3,0.7/0.3/0.0,0.3,0.0,3.478347992320488,1.6556911814857174,0.003475885133485536,76.5
full_cache_int8,Gaudi_3,0.5/0.5/0.0,0.5,0.0,3.478347992320488,1.6556911814857174,0.003475885133485536,76.5
full_cache_int8,Gaudi_3,0.3/0.3/0.4,0.3,0.4,3.478347992320488,1.6556911814857174,0.003475885133485536,76.5
full_cache_int8,Gaudi_3,0.5/0.0/0.5,0.0,0.5,3.478347992320488,1.6556911814857174,0.003475885133485536,76.5
full_cache_int8,M4_Max,1.0/0.0/0.0,0.0,0.0,24.136932002388033,11.526523447429968,0.06148074629565217,76.5
full_cache_int8,M4_Max,0.7/0.3/0.0,0.3,0.0,24.136932002388033,11.526523447429968,0.06148074629565217,76.5
full_cache_int8,M4_Max,0.5/0.5/0.0,0.5,0.0,24.136932002388033,11.526523447429968,0.06148074629565217,76.5
full_cache_int8,Snapdragon_X_Elite,1.0/0.0/0.0,0.0,0.0,96.90268289194019,46.15173586626289,0.12296149259130434,76.5
full_cache_int8,Snapdragon_X_Elite,0.7/0.3/0.0,0.3,0.0,96.90268289194019,46.15173586626289,0.12296149259130434,76.5
full_cache_int8,Snapdragon_X_Elite,0.5/0.5/0.0,0.5,0.0,96.90268289194019,46.15173586626289,0.12296149259130434,76.5
window_128,A100_80GB,1.0/0.0/0.0,0.0,0.0,6.434467042747297,3.062802232801914,0.006430387496948242,28.499999999999996
window_128,A100_80GB,0.7/0.3/0.0,0.3,0.0,6.473579823970795,3.0813808038830754,0.006430387496948242,28.499999999999996
window_128,A100_80GB,0.5/0.5/0.0,0.5,0.0,6.484988739615992,3.0868000388145447,0.006430387496948242,28.499999999999996
window_128,A100_80GB,0.3/0.3/0.4,0.3,0.4,7.009586191491077,3.33598382845521,0.006430387496948242,28.499999999999996
window_128,A100_80GB,0.5/0.0/0.5,0.0,0.5,7.100375602119847,3.3791087985038755,0.006430387496948242,28.499999999999996
window_128,H100_SXM,1.0/0.0/0.0,0.0,0.0,3.8414728613416695,1.828538646448904,0.0038390373116108907,28.499999999999996
window_128,H100_SXM,0.7/0.3/0.0,0.3,0.0,3.8655545151523967,1.8399774320089992,0.0038390373116108907,28.499999999999996
window_128,H100_SXM,0.5/0.5/0.0,0.5,0.0,3.8665756014324226,1.8404624479920115,0.0038390373116108907,28.499999999999996
window_128,H100_SXM,0.3/0.3/0.4,0.3,0.4,4.402089523313931,2.094831560885728,0.0038390373116108907,28.499999999999996
window_128,H100_SXM,0.5/0.0/0.5,0.0,0.5,4.508038178449153,2.1451571720749585,0.0038390373116108907,28.499999999999996
window_128,H200,1.0/0.0/0.0,0.0,0.0,2.6810279344780406,1.2761675970007977,0.0026793281237284345,28.499999999999996
window_128,H200,0.7/0.3/0.0,0.3,0.0,2.7052875676176003,1.2876909227420887,0.0026793281237284345,28.499999999999996
window_128,H200,0.5/0.5/0.0,0.5,0.0,2.706424593925476,1.2882310102383296,0.0026793281237284345,28.499999999999996
window_128,H200,0.3/0.3/0.4,0.3,0.4,3.242059158782164,1.5426574285452566,0.0026793281237284345,28.499999999999996
window_128,H200,0.5/0.0/0.5,0.0,0.5,3.3478871709422062,1.5929257343212764,0.0026793281237284345,28.499999999999996
window_128,B200,1.0/0.0/0.0,0.0,0.0,1.6086167606868242,0.7657005582004786,0.0016075968742370605,28.499999999999996
window_128,B200,0.7/0.3/0.0,0.3,0.0,1.6330408712750988,0.777302010729909,0.0016075968742370605,28.499999999999996
window_128,B200,0.5/0.5/0.0,0.5,0.0,1.6342850421604358,0.777892991900444,0.0016075968742370605,28.499999999999996
window_128,B200,0.3/0.3/0.4,0.3,0.4,2.1700310977666,1.032372368313372,0.0016075968742370605,28.499999999999996
window_128,B200,0.5/0.0/0.5,0.0,0.5,2.2757476191771655,1.0825877159833908,0.0016075968742370605,28.499999999999996
window_128,B300,1.0/0.0/0.0,0.0,0.0,1.6086167606868242,0.7657005582004786,0.0016075968742370605,28.499999999999996
window_128,B300,0.7/0.3/0.0,0.3,0.0,1.6330408712750988,0.777302010729909,0.0016075968742370605,28.499999999999996
window_128,B300,0.5/0.5/0.0,0.5,0.0,1.6342850421604358,0.777892991900444,0.0016075968742370605,28.499999999999996
window_128,B300,0.3/0.3/0.4,0.3,0.4,2.1700310977666,1.032372368313372,0.0016075968742370605,28.499999999999996
window_128,B300,0.5/0.0/0.5,0.0,0.5,2.2757476191771655,1.0825877159833908,0.0016075968742370605,28.499999999999996
window_128,L40S,1.0/0.0/0.0,0.0,0.0,15.252070027252852,7.259975662937871,0.015242399992766205,28.499999999999996
window_128,L40S,0.7/0.3/0.0,0.3,0.0,15.289830438342477,7.277911858205442,0.015242399992766205,28.499999999999996
window_128,L40S,0.5/0.5/0.0,0.5,0.0,15.300358387461879,7.282912634037158,0.015242399992766205,28.499999999999996
window_128,L40S,0.3/0.3/0.4,0.3,0.4,15.824039137619046,7.5316609903618135,0.015242399992766205,28.499999999999996
window_128,L40S,0.5/0.0/0.5,0.0,0.5,15.915745249965735,7.57522139372649,0.015242399992766205,28.499999999999996
window_128,RTX_5090,1.0/0.0/0.0,0.0,0.0,7.189348651114297,3.422125399778675,0.007184790499383511,28.499999999999996
window_128,RTX_5090,0.7/0.3/0.0,0.3,0.0,7.228345654915795,3.440648976584386,0.007184790499383511,28.499999999999996
window_128,RTX_5090,0.5/0.5/0.0,0.5,0.0,7.23967915035563,3.4460323869183074,0.007184790499383511,28.499999999999996
window_128,RTX_5090,0.3/0.3/0.4,0.3,0.4,7.764198122708736,3.695178898786033,0.007184790499383511,28.499999999999996
window_128,RTX_5090,0.5/0.0/0.5,0.0,0.5,7.855066012859485,3.7383411466076386,0.007184790499383511,28.499999999999996
window_128,MI300X,1.0/0.0/0.0,0.0,0.0,2.4281007708480367,1.1557744274724204,0.0024265613196031103,28.499999999999996
window_128,MI300X,0.7/0.3/0.0,0.3,0.0,2.4523991958387086,1.1673161793429896,0.0024265613196031103,28.499999999999996
window_128,MI300X,0.5/0.5/0.0,0.5,0.0,2.4535614920940985,1.1678682700643,0.0024265613196031103,28.499999999999996
window_128,MI300X,0.3/0.3/0.4,0.3,0.4,2.989222351938871,1.4223071784905668,0.0024265613196031103,28.499999999999996
window_128,MI300X,0.5/0.0/0.5,0.0,0.5,3.0950240691108286,1.4725629941472467,0.0024265613196031103,28.499999999999996
window_128,MI325X,1.0/0.0/0.0,0.0,0.0,2.144822347582432,1.020934077600638,0.0021434624989827475,28.499999999999996
window_128,MI325X,0.7/0.3/0.0,0.3,0.0,2.1691642194463494,1.0324964667359986,0.0021434624989827475,28.499999999999996
window_128,MI325X,0.5/0.5/0.0,0.5,0.0,2.170354818042956,1.0330620010693867,0.0021434624989827475,28.499999999999996
window_128,MI325X,0.3/0.3/0.4,0.3,0.4,2.706045128274382,1.287514898429314,0.0021434624989827475,28.499999999999996
window_128,MI325X,0.5/0.0/0.5,0.0,0.5,2.811817395059686,1.3377567251523335,0.0021434624989827475,28.499999999999996
window_128,MI350X,1.0/0.0/0.0,0.0,0.0,1.6086167606868242,0.7657005582004786,0.0016075968742370605,28.499999999999996
window_128,MI350X,0.7/0.3/0.0,0.3,0.0,1.6330408712750988,0.777302010729909,0.0016075968742370605,28.499999999999996
window_128,MI350X,0.5/0.5/0.0,0.5,0.0,1.6342850421604358,0.777892991900444,0.0016075968742370605,28.499999999999996
window_128,MI350X,0.3/0.3/0.4,0.3,0.4,2.1700310977666,1.032372368313372,0.0016075968742370605,28.499999999999996
window_128,MI350X,0.5/0.0/0.5,0.0,0.5,2.2757476191771655,1.0825877159833908,0.0016075968742370605,28.499999999999996
window_128,TPU_v5e,1.0/0.0/0.0,0.0,0.0,16.070473784812762,7.649535332656488,0.01606028487042683,28.499999999999996
window_128,TPU_v5e,0.7/0.3/0.0,0.3,0.0,16.06806538377402,7.6483913421630865,0.01606028487042683,28.499999999999996
window_128,TPU_v5e,0.5/0.5/0.0,0.5,0.0,16.066403429376603,7.647601913824315,0.01606028487042683,28.499999999999996
window_128,TPU_v6e,1.0/0.0/0.0,0.0,0.0,8.035236892406381,3.824767666328244,0.008030142435213414,28.499999999999996
window_128,TPU_v6e,0.7/0.3/0.0,0.3,0.0,8.03403269188701,3.8241956710815432,0.008030142435213414,28.499999999999996
window_128,TPU_v6e,0.5/0.5/0.0,0.5,0.0,8.033201714688301,3.8238009569121574,0.008030142435213414,28.499999999999996
window_128,TPU_v7,1.0/0.0/0.0,0.0,0.0,1.7461240278825774,0.8311539302040473,0.0017450169598231323,28.499999999999996
window_128,TPU_v7,0.7/0.3/0.0,0.3,0.0,1.7458623450610975,0.8310296308638444,0.0017450169598231323,28.499999999999996
window_128,TPU_v7,0.5/0.5/0.0,0.5,0.0,1.7456817667816125,0.830943856181089,0.0017450169598231323,28.499999999999996
window_128,Gaudi_3,1.0/0.0/0.0,0.0,0.0,3.478090293376917,1.6555687744875212,0.003475885133485536,28.499999999999996
window_128,Gaudi_3,0.7/0.3/0.0,0.3,0.0,3.5022276797640544,1.6670340330214113,0.003475885133485536,28.499999999999996
window_128,Gaudi_3,0.5/0.5/0.0,0.5,0.0,3.5032850715886816,1.6675362941381093,0.003475885133485536,28.499999999999996
window_128,Gaudi_3,0.3/0.3/0.4,0.3,0.4,4.038836771699137,1.9219233516905758,0.003475885133485536,28.499999999999996
window_128,Gaudi_3,0.5/0.0/0.5,0.0,0.5,4.144747648605412,1.972231018221056,0.003475885133485536,28.499999999999996
window_128,M4_Max,1.0/0.0/0.0,0.0,0.0,24.13514377938913,11.525674041505487,0.06148074629565217,28.499999999999996
window_128,M4_Max,0.7/0.3/0.0,0.3,0.0,24.131526766840103,11.5239559605447,0.06148074629565217,28.499999999999996
window_128,M4_Max,0.5/0.5/0.0,0.5,0.0,24.129030791371456,11.522770372197094,0.06148074629565217,28.499999999999996
window_128,Snapdragon_X_Elite,1.0/0.0/0.0,0.0,0.0,96.89550370254753,46.14832575130138,0.12296149259130434,28.499999999999996
window_128,Snapdragon_X_Elite,0.7/0.3/0.0,0.3,0.0,96.88098246099042,46.14142816156175,0.12296149259130434,28.499999999999996
window_128,Snapdragon_X_Elite,0.5/0.5/0.0,0.5,0.0,96.87096185359424,46.136668373048565,0.12296149259130434,28.499999999999996
window_256,A100_80GB,1.0/0.0/0.0,0.0,0.0,6.436764895915985,3.063893713057041,0.006430387496948242,51.5
window_256,A100_80GB,0.7/0.3/0.0,0.3,0.0,6.4912538591184115,3.0897759705781938,0.006430387496948242,51.5
window_256,A100_80GB,0.5/0.5/0.0,0.5,0.0,6.52290331689935,3.1048094630241394,0.006430387496948242,51.5
window_256,A100_80GB,0.3/0.3/0.4,0.3,0.4,7.406177136458848,3.5243645273149014,0.006430387496948242,51.5
window_256,A100_80GB,0.5/0.0/0.5,0.0,0.5,7.572124857651559,3.603189694881439,0.006430387496948242,51.5
window_256,H100_SXM,1.0/0.0/0.0,0.0,0.0,3.8428447139796926,1.8291902764519647,0.0038390373116108907,51.5
window_256,H100_SXM,0.7/0.3/0.0,0.3,0.0,3.8713661202837515,1.8427379444463927,0.0038390373116108907,51.5
window_256,H100_SXM,0.5/0.5/0.0,0.5,0.0,3.8856443531009406,1.8495201050345575,0.0038390373116108907,51.5
window_256,H100_SXM,0.3/0.3/0.4,0.3,0.4,4.787191748150858,2.2777551176832684,0.0038390373116108907,51.5
window_256,H100_SXM,0.5/0.0/0.5,0.0,0.5,4.979324433715533,2.369018143326489,0.0038390373116108907,51.5
window_256,H200,1.0/0.0/0.0,0.0,0.0,2.681985373298327,1.276622380440434,0.0026793281237284345,51.5
window_256,H200,0.7/0.3/0.0,0.3,0.0,2.710808342486097,1.2903132908046246,0.0026793281237284345,51.5
window_256,H200,0.5/0.5/0.0,0.5,0.0,2.725286138685126,1.2971902439991634,0.0026793281237284345,51.5
window_256,H200,0.3/0.3/0.4,0.3,0.4,3.6270378000642123,1.7255222831542294,0.0026793281237284345,51.5
window_256,H200,0.5/0.0/0.5,0.0,0.5,3.818966219299718,1.8166882822910946,0.0026793281237284345,51.5
window_256,B200,1.0/0.0/0.0,0.0,0.0,1.6091912239789963,0.7659734282642603,0.0016075968742370605,51.5
window_256,B200,0.7/0.3/0.0,0.3,0.0,1.6382928788661957,0.77979671433568,0.0016075968742370605,51.5
window_256,B200,0.5/0.5/0.0,0.5,0.0,1.6529550991560285,0.7867612689733505,0.0016075968742370605,51.5
window_256,B200,0.3/0.3/0.4,0.3,0.4,2.5548955307979333,1.2151829740032554,0.0016075968742370605,51.5
window_256,B200,0.5/0.0/0.5,0.0,0.5,2.74663517977062,1.3062593072652817,0.0016075968742370605,51.5
window_256,B300,1.0/0.0/0.0,0.0,0.0,1.6091912239789963,0.7659734282642603,0.0016075968742370605,51.5
window_256,B300,0.7/0.3/0.0,0.3,0.0,1.6382928788661957,0.77979671433568,0.0016075968742370605,51.5
window_256,B300,0.5/0.5/0.0,0.5,0.0,1.6529550991560285,0.7867612689733505,0.0016075968742370605,51.5
window_256,B300,0.3/0.3/0.4,0.3,0.4,2.5548955307979333,1.2151829740032554,0.0016075968742370605,51.5
window_256,B300,0.5/0.0/0.5,0.0,0.5,2.74663517977062,1.3062593072652817,0.0016075968742370605,51.5
window_256,L40S,1.0/0.0/0.0,0.0,0.0,15.257516790319372,7.262562875394467,0.015242399992766205,51.5
window_256,L40S,0.7/0.3/0.0,0.3,0.0,15.309714337770934,7.28735671043396,0.015242399992766205,51.5
window_256,L40S,0.5/0.5/0.0,0.5,0.0,15.339847419694152,7.301669924347489,0.015242399992766205,51.5
window_256,L40S,0.3/0.3/0.4,0.3,0.4,16.22156912820381,7.720487735889575,0.015242399992766205,51.5
window_256,L40S,0.5/0.0/0.5,0.0,0.5,16.389068960446366,7.800050156204788,0.015242399992766205,51.5
window_256,RTX_5090,1.0/0.0/0.0,0.0,0.0,7.1919160848223305,3.42334493078999,0.007184790499383511,51.5
window_256,RTX_5090,0.7/0.3/0.0,0.3,0.0,7.246208878202811,3.4491340076457186,0.007184790499383511,51.5
window_256,RTX_5090,0.5/0.5/0.0,0.5,0.0,7.277728517908659,3.464105836505996,0.007184790499383511,51.5
window_256,RTX_5090,0.3/0.3/0.4,0.3,0.4,8.160869460076453,3.8835977840356986,0.007184790499383511,51.5
window_256,RTX_5090,0.5/0.0/0.5,0.0,0.5,8.32695005866087,3.962486068363296,0.007184790499383511,51.5
window_256,MI300X,1.0/0.0/0.0,0.0,0.0,2.428967885251315,1.1561863068139777,0.0024265613196031103,51.5
window_256,MI300X,0.7/0.3/0.0,0.3,0.0,2.4578565821983847,1.1699084378638358,0.0024265613196031103,51.5
window_256,MI300X,0.5/0.5/0.0,0.5,0.0,2.4723778746452445,1.1768060517760943,0.0024265613196031103,51.5
window_256,MI300X,0.3/0.3/0.4,0.3,0.4,3.3741740573127315,1.6051592385431506,0.0024265613196031103,51.5
window_256,MI300X,0.5/0.0/0.5,0.0,0.5,3.5660579552598364,1.6963040900680253,0.0024265613196031103,51.5
window_256,MI325X,1.0/0.0/0.0,0.0,0.0,2.1455882986386614,1.021297904352347,0.0021434624989827475,51.5
window_256,MI325X,0.7/0.3/0.0,0.3,0.0,2.174550610676146,1.0350550025701521,0.0021434624989827475,51.5
window_256,MI325X,0.5/0.5/0.0,0.5,0.0,2.1891206189205774,1.0419757564862568,0.0021434624989827475,51.5
window_256,MI325X,0.3/0.3/0.4,0.3,0.4,3.090966665431073,1.4703526285787423,0.0021434624989827475,51.5
window_256,MI325X,0.5/0.0/0.5,0.0,0.5,3.2828006995351693,1.561473794778188,0.0021434624989827475,51.5
window_256,MI350X,1.0/0.0/0.0,0.0,0.0,1.6091912239789963,0.7659734282642603,0.0016075968742370605,51.5
window_256,MI350X,0.7/0.3/0.0,0.3,0.0,1.6382928788661957,0.77979671433568,0.0016075968742370605,51.5
window_256,MI350X,0.5/0.5/0.0,0.5,0.0,1.6529550991560285,0.7867612689733505,0.0016075968742370605,51.5
window_256,MI350X,0.3/0.3/0.4,0.3,0.4,2.5548955307979333,1.2151829740032554,0.0016075968742370605,51.5
window_256,MI350X,0.5/0.0/0.5,0.0,0.5,2.74663517977062,1.3062593072652817,0.0016075968742370605,51.5
window_256,TPU_v5e,1.0/0.0/0.0,0.0,0.0,16.076212813214557,7.652261371147342,0.01606028487042683,51.5
window_256,TPU_v5e,0.7/0.3/0.0,0.3,0.0,16.072054156595996,7.650286009253525,0.01606028487042683,51.5
window_256,TPU_v5e,0.5/0.5/0.0,0.5,0.0,16.069272943577502,7.648964933069741,0.01606028487042683,51.5
window_256,TPU_v6e,1.0/0.0/0.0,0.0,0.0,8.038106406607278,3.826130685573671,0.008030142435213414,51.5
window_256,TPU_v6e,0.7/0.3/0.0,0.3,0.0,8.036027078297998,3.8251430046267627,0.008030142435213414,51.5
window_256,TPU_v6e,0.5/0.5/0.0,0.5,0.0,8.034636471788751,3.8244824665348705,0.008030142435213414,51.5
window_256,TPU_v7,1.0/0.0/0.0,0.0,0.0,1.7467475972634965,0.831450125659984,0.0017450169598231323,51.5
window_256,TPU_v7,0.7/0.3/0.0,0.3,0.0,1.7462957418706428,0.8312354943483784,0.0017450169598231323,51.5
window_256,TPU_v7,0.5/0.5/0.0,0.5,0.0,1.7459935514720724,0.8310919539090574,0.0017450169598231323,51.5
window_256,Gaudi_3,1.0/0.0/0.0,0.0,0.0,3.4793323761708024,1.6561587638146167,0.003475885133485536,51.5
window_256,Gaudi_3,0.7/0.3/0.0,0.3,0.0,3.507948214095483,1.66975128682884,0.003475885133485536,51.5
window_256,Gaudi_3,0.5/0.5/0.0,0.5,0.0,3.522288938335131,1.6765631308426727,0.003475885133485536,51.5
window_256,Gaudi_3,0.3/0.3/0.4,0.3,0.4,4.423900297491852,2.104828526442115,0.003475885133485536,51.5
window_256,Gaudi_3,0.5/0.0/0.5,0.0,0.5,4.615969018949723,2.196061169134604,0.003475885133485536,51.5
window_256,M4_Max,1.0/0.0/0.0,0.0,0.0,24.143762833032852,11.529768091986258,0.06148074629565217,51.5
window_256,M4_Max,0.7/0.3/0.0,0.3,0.0,24.137517231517794,11.526801431266605,0.06148074629565217,51.5
window_256,M4_Max,0.5/0.5/0.0,0.5,0.0,24.13334031819332,11.524817397437479,0.06148074629565217,51.5
