gpu_name,hardware_key,model_name,context_length,batch_size,strategy,mean_ms_per_step,std_ms_per_step,mean_ms_per_token,throughput_tok_per_sec,prefill_ms,total_decode_ms,num_decode_steps,num_warmup_runs,total_generate_ms,peak_memory_mb,param_bytes,kv_bytes_per_token,num_layers,num_kv_heads,head_dim,max_context,attention_impl_actual
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,512,1,full_cache,10.241,0.053,10.241,97.6,12.53,5243.55,512,1,5256.08,2533.1,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,1024,1,full_cache,9.589,0.024,9.589,104.3,12.38,4909.5,512,1,4921.88,2675.6,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,2048,1,full_cache,10.212,0.068,10.212,97.9,16.64,5228.52,512,1,5245.16,2964.1,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,4096,1,full_cache,9.885,0.24,9.885,101.2,30.89,5061.11,512,1,5092.01,3535.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,1,full_cache,9.641,0.023,9.641,103.7,65.22,4935.94,512,1,5001.15,4681.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,16384,1,full_cache,9.972,0.362,9.972,100.3,152.23,5105.7,512,1,5257.93,6973.3,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,32768,1,full_cache,10.6,0.008,10.6,94.3,410.49,5427.17,512,1,5837.66,11557.4,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,65536,1,full_cache,12.582,0.24,12.582,79.5,1269.7,6441.94,512,1,7711.64,20725.6,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,131072,1,full_cache,16.422,0.2,16.422,60.9,4403.59,8407.96,512,1,12811.55,39062.1,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,4096,1,full_cache,9.67,0.01,9.67,103.4,30.83,4951.29,512,1,4982.12,3535.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,4096,1,window_512,11.158,0.217,11.158,89.6,31.15,5712.94,512,1,5744.09,3535.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,4096,1,snapkv_512,11.132,0.009,11.132,89.8,31.21,5699.44,512,1,5730.65,3535.2,2471628800,32768,16,8,64,131072,flash_attention_2
