gpu_name,hardware_key,model_name,context_length,batch_size,strategy,mean_ms_per_step,std_ms_per_step,mean_ms_per_token,throughput_tok_per_sec,prefill_ms,total_decode_ms,num_decode_steps,num_warmup_runs,total_generate_ms,peak_memory_mb,param_bytes,kv_bytes_per_token,num_layers,num_kv_heads,head_dim,max_context,attention_impl_actual
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,512,1,full_cache,36.904,0.068,36.904,27.1,96.21,18894.74,512,1,18990.96,14713.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,1024,1,full_cache,36.883,0.04,36.883,27.1,168.41,18884.3,512,1,19052.71,14894.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,2048,1,full_cache,37.073,0.024,37.073,27.0,322.99,18981.22,512,1,19304.21,15255.2,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,4096,1,full_cache,37.666,0.039,37.666,26.5,658.84,19284.76,512,1,19943.59,15974.7,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,1,full_cache,38.62,0.039,38.62,25.9,1352.45,19773.34,512,1,21125.79,17413.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,16384,1,full_cache,40.603,0.03,40.603,24.6,2967.86,20788.76,512,1,23756.62,20293.9,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,32768,1,full_cache,44.456,0.058,44.456,22.5,7194.6,22761.52,512,1,29956.12,26054.0,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,4096,1,full_cache,37.676,0.006,37.676,26.5,658.21,19290.23,512,1,19948.44,15974.7,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,4096,1,window_512,39.47,0.269,39.47,25.3,659.2,20208.79,512,1,20867.98,15974.7,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,4096,1,snapkv_512,39.286,0.003,39.286,25.5,659.55,20114.49,512,1,20774.05,15974.7,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,4096,1,expected_attn_512,39.528,0.031,39.528,25.3,658.13,20238.49,512,1,20896.62,15974.7,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,1,full_cache,38.671,0.2,38.671,25.9,1351.62,19799.7,512,1,21151.32,17413.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,1,window_512,39.503,0.088,39.503,25.3,1351.21,20225.38,512,1,21576.58,17413.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,1,snapkv_512,39.528,0.013,39.528,25.3,1350.63,20238.22,512,1,21588.85,17413.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,1,expected_attn_512,39.808,0.052,39.808,25.1,1351.51,20381.55,512,1,21733.05,17413.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,16384,1,full_cache,40.567,0.286,40.567,24.7,2966.32,20770.36,512,1,23736.68,20293.9,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,16384,1,window_512,39.839,0.045,39.839,25.1,2966.83,20397.48,512,1,23364.3,20293.9,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,16384,1,snapkv_512,40.203,0.186,40.203,24.9,2965.98,20583.69,512,1,23549.67,20293.9,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,16384,1,expected_attn_512,40.128,0.004,40.128,24.9,2962.43,20545.77,512,1,23508.2,20293.9,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,1,full_cache,38.491,0.026,38.491,26.0,1352.33,19707.25,512,1,21059.58,17413.8,15231233024,57344,28,4,128,32768,flash_attention_2
NVIDIA A40,A40,Qwen/Qwen2.5-7B-Instruct,8192,4,full_cache,41.467,0.006,10.367,96.5,5430.09,21231.08,512,1,26661.18,26054.0,15231233024,57344,28,4,128,32768,flash_attention_2
