gpu_name,hardware_key,model_name,context_length,batch_size,strategy,mean_ms_per_step,std_ms_per_step,mean_ms_per_token,throughput_tok_per_sec,prefill_ms,total_decode_ms,num_decode_steps,num_warmup_runs,total_generate_ms,peak_memory_mb,param_bytes,kv_bytes_per_token,num_layers,num_kv_heads,head_dim,max_context,attention_impl_actual
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,512,1,full_cache,22.811,0.208,22.811,43.8,27.62,11679.11,512,1,11706.73,6086.3,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,1024,1,full_cache,22.855,0.374,22.855,43.8,28.04,11701.78,512,1,11729.82,6254.7,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,2048,1,full_cache,22.547,0.046,22.547,44.4,37.94,11544.17,512,1,11582.11,6592.0,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,4096,1,full_cache,24.338,0.329,24.338,41.1,72.79,12461.16,512,1,12533.95,7266.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,1,full_cache,24.231,0.367,24.231,41.3,148.02,12406.52,512,1,12554.54,8612.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,16384,1,full_cache,24.424,0.147,24.424,40.9,339.12,12505.24,512,1,12844.36,11306.6,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,32768,1,full_cache,24.25,0.075,24.25,41.2,876.14,12416.2,512,1,13292.34,16694.2,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,4096,1,full_cache,24.047,0.299,24.047,41.6,72.39,12311.81,512,1,12384.2,7266.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,4096,1,window_512,26.287,0.763,26.287,38.0,73.22,13458.79,512,1,13532.02,7266.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,4096,1,snapkv_512,25.809,0.047,25.809,38.7,73.01,13213.96,512,1,13286.97,7266.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,4096,1,expected_attn_512,26.078,0.126,26.078,38.3,72.8,13352.19,512,1,13424.99,7266.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,1,full_cache,22.712,0.084,22.712,44.0,147.45,11628.71,512,1,11776.16,8612.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,1,window_512,25.692,0.029,25.692,38.9,148.71,13154.08,512,1,13302.79,8612.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,1,snapkv_512,25.839,0.055,25.839,38.7,148.47,13229.39,512,1,13377.85,8612.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,1,expected_attn_512,26.091,0.043,26.091,38.3,148.35,13358.66,512,1,13507.01,8612.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,16384,1,full_cache,22.717,0.095,22.717,44.0,337.99,11631.01,512,1,11969.0,11306.6,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,16384,1,window_512,25.615,0.058,25.615,39.0,338.97,13115.02,512,1,13453.99,11306.6,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,16384,1,snapkv_512,26.006,0.142,26.006,38.5,338.62,13314.97,512,1,13653.59,11306.6,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,16384,1,expected_attn_512,26.065,0.066,26.065,38.4,337.83,13345.26,512,1,13683.09,11306.6,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,1,full_cache,22.67,0.024,22.67,44.1,147.62,11606.84,512,1,11754.46,8612.5,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,4,full_cache,22.069,0.061,5.517,181.3,554.62,11299.08,512,1,11853.7,16694.2,6171877376,36864,36,2,128,32768,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,Qwen/Qwen2.5-3B-Instruct,8192,16,full_cache,22.148,0.063,1.384,722.4,2274.88,11339.6,512,1,13614.49,49023.0,6171877376,36864,36,2,128,32768,flash_attention_2
